      Time   Sample #  Type  Sub Chan  Num	Aux
    0:29.833    10740     p    0    0    0
    0:29.975    10791     )    0    0    0
    0:30.056    10820     (    0    0    1
    0:30.103    10837     /    0    0    0
    0:30.281    10901     )    0    0    1
    0:30.303    10909     (    0    0    2
    0:30.442    10959     t    0    0    0
    0:30.653    11035     )    0    0    2
    0:30.883    11118     (    0    0    1
    0:30.925    11133     /    0    0    0
    0:31.108    11199     )    0    0    1
    0:31.136    11209     (    0    0    2
    0:31.317    11274     t    0    0    0
    0:31.475    11331     )    0    0    2
    0:31.706    11414     (    0    0    1
    0:31.756    11432     f    0    0    0
    0:31.794    11446     )    0    0    1
    0:31.900    11484     (    0    0    2
    0:31.967    11508     t    0    0    4
    0:32.125    11565     t    0    0    4
    0:32.167    11580     )    0    0    2
    0:32.322    11636     (    0    0    0
    0:32.378    11656     p    0    0    0
    0:32.428    11674     )    0    0    0
    0:32.514    11705     (    0    0    1
    0:32.575    11727     f    0    0    0
    0:32.631    11747     )    0    0    1
    0:32.642    11751     (    0    0    2
    0:32.778    11800     t    0    0    4
    0:32.928    11854     t    0    0    4
    0:33.022    11888     )    0    0    2
    0:33.200    11952     (    0    0    0
    0:33.242    11967     p    0    0    0
    0:33.294    11986     )    0    0    0
    0:33.319    11995     (    0    0    1
    0:33.347    12005     f    0    0    0
    0:33.494    12058     )    0    0    1
    0:33.511    12064     (    0    0    2
    0:33.711    12136     t    0    0    0
    0:33.819    12175     )    0    0    2
    0:34.092    12273     (    0    0    1
    0:34.125    12285     /    0    0    0
    0:34.289    12344     )    0    0    1
    0:34.325    12357     (    0    0    2
    0:34.494    12418     t    0    0    0
    0:34.597    12455     )    0    0    2
    0:34.694    12490     (    0    0    0
    0:34.703    12493     p    0    0    0
    0:34.761    12514     )    0    0    0
    0:34.858    12549     (    0    0    1
    0:34.925    12573     /    0    0    0
    0:35.119    12643     )    0    0    1
    0:35.136    12649     (    0    0    2
    0:35.350    12726     t    0    0    0
    0:35.500    12780     )    0    0    2
    0:35.750    12870     (    0    0    1
    0:35.786    12883     /    0    0    0
    0:35.958    12945     )    0    0    1
    0:35.981    12953     (    0    0    2
    0:36.172    13022     t    0    0    0
    0:36.342    13083     )    0    0    2
    0:36.578    13168     (    0    0    1
    0:36.619    13183     /    0    0    0
    0:36.778    13240     )    0    0    1
    0:36.800    13248     (    0    0    2
    0:37.033    13332     t    0    0    0
    0:37.153    13375     )    0    0    2
    0:37.167    13380     (    0    0    0
    0:37.297    13427     p    0    0    0
    0:37.308    13431     )    0    0    0
    0:37.397    13463     (    0    0    1
    0:37.436    13477     /    0    0    0
    0:37.619    13543     )    0    0    1
    0:37.656    13556     (    0    0    2
    0:37.831    13619     t    0    0    5
    0:37.978    13672     t    0    0    5
    0:38.025    13689     )    0    0    2
    0:38.200    13752     (    0    0    1
    0:38.286    13783     f    0    0    0
    0:38.322    13796     )    0    0    1
    0:38.394    13822     (    0    0    2
    0:38.431    13835     t    0    0    4
    0:38.681    13925     t    0    0    4
    0:38.728    13942     )    0    0    2
    0:38.908    14007     (    0    0    0
    0:38.944    14020     p    0    0    0
    0:38.992    14037     )    0    0    0
    0:39.017    14046     (    0    0    1
    0:39.053    14059     f    0    0    0
    0:39.217    14118     )    0    0    1
    0:39.356    14168     (    0    0    2
    0:39.431    14195     t    0    0    5
    0:39.553    14239     t    0    0    5
    0:39.575    14247     )    0    0    2
    0:39.706    14294     (    0    0    0
    0:39.739    14306     p    0    0    0
    0:39.772    14318     )    0    0    0
    0:39.789    14324     (    0    0    1
    0:39.828    14338     /    0    0    0
    0:39.997    14399     )    0    0    1
    0:40.028    14410     (    0    0    2
    0:40.183    14466     t    0    0    0
    0:40.306    14510     )    0    0    2
    0:40.319    14515     (    0    0    0
    0:40.358    14529     p    0    0    0
    0:40.367    14532     )    0    0    0
    0:40.567    14604     (    0    0    1
    0:40.600    14616     /    0    0    0
    0:40.767    14676     )    0    0    1
    0:40.792    14685     (    0    0    2
    0:41.011    14764     t    0    0    0
    0:41.156    14816     )    0    0    2
    0:41.225    14841     (    0    0    0
    0:41.294    14866     p    0    0    0
    0:41.356    14888     )    0    0    0
    0:41.433    14916     (    0    0    1
    0:41.467    14928     /    0    0    0
    0:41.667    15000     )    0    0    1
    0:41.775    15039     (    0    0    2
    0:41.867    15072     t    0    0    0
    0:42.008    15123     )    0    0    2
    0:42.072    15146     (    0    0    0
    0:42.108    15159     p    0    0    0
    0:42.131    15167     )    0    0    0
    0:42.264    15215     (    0    0    1
    0:42.308    15231     /    0    0    0
    0:42.494    15298     )    0    0    1
    0:42.622    15344     (    0    0    2
    0:42.692    15369     t    0    0    0
    0:42.778    15400     )    0    0    2
    0:42.917    15450     (    0    0    0
    0:43.022    15488     p    0    0    0
    0:43.042    15495     )    0    0    0
    0:43.083    15510     (    0    0    1
    0:43.119    15523     /    0    0    0
    0:43.289    15584     )    0    0    1
    0:43.331    15599     (    0    0    2
    0:43.531    15671     t    0    0    0
    0:43.619    15703     )    0    0    2
    0:43.669    15721     (    0    0    0
    0:43.803    15769     p    0    0    0
    0:43.828    15778     )    0    0    0
    0:43.878    15796     (    0    0    1
    0:43.936    15817     f    0    0    0
    0:43.964    15827     )    0    0    1
    0:44.044    15856     (    0    0    2
    0:44.153    15895     t    0    0    4
    0:44.383    15978     t    0    0    4
    0:44.425    15993     )    0    0    2
    0:44.533    16032     (    0    0    0
    0:44.583    16050     p    0    0    0
    0:44.617    16062     )    0    0    0
    0:44.672    16082     (    0    0    1
    0:44.772    16118     f    0    0    0
    0:44.831    16139     )    0    0    1
    0:44.922    16172     (    0    0    2
    0:44.958    16185     t    0    0    4
    0:45.142    16251     t    0    0    4
    0:45.172    16262     )    0    0    2
    0:45.289    16304     (    0    0    0
    0:45.306    16310     p    0    0    0
    0:45.336    16321     )    0    0    0
    0:45.467    16368     (    0    0    1
    0:45.525    16389     /    0    0    0
    0:45.678    16444     )    0    0    1
    0:45.700    16452     (    0    0    2
    0:45.906    16526     t    0    0    0
    0:46.033    16572     )    0    0    2
    0:46.139    16610     (    0    0    0
    0:46.178    16624     p    0    0    0
    0:46.197    16631     )    0    0    0
    0:46.247    16649     (    0    0    1
    0:46.300    16668     /    0    0    0
    0:46.478    16732     )    0    0    1
    0:46.503    16741     (    0    0    2
    0:46.689    16808     t    0    0    0
    0:46.806    16850     )    0    0    2
    0:47.086    16951     (    0    0    1
    0:47.125    16965     /    0    0    0
    0:47.233    17004     )    0    0    1
    0:47.256    17012     (    0    0    2
    0:47.550    17118     t    0    0    0
    0:47.725    17181     )    0    0    2
    0:47.761    17194     (    0    0    0
    0:47.814    17213     p    0    0    0
    0:47.833    17220     )    0    0    0
    0:47.928    17254     (    0    0    1
    0:47.975    17271     /    0    0    0
    0:48.175    17343     )    0    0    1
    0:48.236    17365     (    0    0    2
    0:48.392    17421     t    0    0    0
    0:48.472    17450     )    0    0    2
    0:48.592    17493     (    0    0    0
    0:48.706    17534     p    0    0    0
    0:48.725    17541     )    0    0    0
    0:48.769    17557     (    0    0    1
    0:48.806    17570     /    0    0    0
    0:49.000    17640     )    0    0    1
    0:49.158    17697     (    0    0    2
    0:49.214    17717     t    0    0    0
    0:49.353    17767     )    0    0    2
    0:49.489    17816     (    0    0    0
    0:49.519    17827     p    0    0    0
    0:49.550    17838     )    0    0    0
    0:49.583    17850     (    0    0    1
    0:49.631    17867     /    0    0    0
    0:49.806    17930     )    0    0    1
    0:49.861    17950     (    0    0    2
    0:50.006    18002     t    0    0    0
    0:50.167    18060     )    0    0    2
    0:50.192    18069     (    0    0    0
    0:50.236    18085     p    0    0    0
    0:50.300    18108     )    0    0    0
    0:50.369    18133     (    0    0    1
    0:50.475    18171     f    0    0    0
    0:50.528    18190     )    0    0    1
    0:50.539    18194     (    0    0    2
    0:50.683    18246     t    0    0    4
    0:50.858    18309     t    0    0    4
    0:50.897    18323     )    0    0    2
    0:51.119    18403     (    0    0    0
    0:51.161    18418     p    0    0    0
    0:51.186    18427     )    0    0    0
    0:51.200    18432     (    0    0    1
    0:51.233    18444     f    0    0    0
    0:51.342    18483     )    0    0    1
    0:51.367    18492     (    0    0    2
    0:51.594    18574     t    0    0    0
    0:51.714    18617     )    0    0    2
    0:51.975    18711     (    0    0    1
    0:52.006    18722     /    0    0    0
    0:52.178    18784     )    0    0    1
    0:52.206    18794     (    0    0    2
    0:52.353    18847     t    0    0    0
    0:52.489    18896     )    0    0    2
    0:52.753    18991     (    0    0    1
    0:52.794    19006     /    0    0    0
    0:52.983    19074     )    0    0    1
    0:53.019    19087     (    0    0    2
    0:53.208    19155     t    0    0    0
    0:53.336    19201     )    0    0    2
    0:53.431    19235     (    0    0    0
    0:53.553    19279     p    0    0    0
    0:53.567    19284     )    0    0    0
    0:53.606    19298     (    0    0    1
    0:53.658    19317     /    0    0    0
    0:53.822    19376     )    0    0    1
    0:53.847    19385     (    0    0    2
    0:53.978    19432     t    0    0    0
    0:54.208    19515     )    0    0    2
    0:54.233    19524     (    0    0    0
    0:54.331    19559     p    0    0    0
    0:54.350    19566     )    0    0    0
    0:54.447    19601     (    0    0    1
    0:54.486    19615     /    0    0    0
    0:54.664    19679     )    0    0    1
    0:54.786    19723     (    0    0    2
    0:54.872    19754     t    0    0    0
    0:55.042    19815     )    0    0    2
    0:55.261    19894     (    0    0    1
    0:55.300    19908     /    0    0    0
    0:55.494    19978     )    0    0    1
    0:55.564    20003     (    0    0    2
    0:55.706    20054     t    0    0    0
    0:55.764    20075     )    0    0    2
    0:55.800    20088     (    0    0    0
    0:55.853    20107     p    0    0    0
    0:55.906    20126     )    0    0    0
    0:56.022    20168     (    0    0    1
    0:56.081    20189     f    0    0    0
    0:56.119    20203     )    0    0    1
    0:56.192    20229     (    0    0    2
    0:56.267    20256     t    0    0    4
    0:56.489    20336     t    0    0    4
    0:56.542    20355     )    0    0    2
    0:56.658    20397     (    0    0    0
    0:56.714    20417     p    0    0    0
    0:56.756    20432     )    0    0    0
    0:56.853    20467     (    0    0    1
    0:56.925    20493     f    0    0    0
    0:56.956    20504     )    0    0    1
    0:56.997    20519     (    0    0    2
    0:57.144    20572     t    0    0    4
    0:57.308    20631     t    0    0    4
    0:57.397    20663     )    0    0    2
    0:57.556    20720     (    0    0    0
    0:57.603    20737     p    0    0    0
    0:57.639    20750     )    0    0    0
    0:57.661    20758     (    0    0    1
    0:57.714    20777     f    0    0    0
    0:57.847    20825     )    0    0    1
    0:57.889    20840     (    0    0    2
    0:57.933    20856     t    0    0    4
    0:58.106    20918     t    0    0    4
    0:58.175    20943     )    0    0    2
    0:58.289    20984     (    0    0    0
    0:58.314    20993     p    0    0    0
    0:58.331    20999     )    0    0    0
    0:58.419    21031     (    0    0    1
    0:58.483    21054     /    0    0    0
    0:58.656    21116     )    0    0    1
    0:58.683    21126     (    0    0    2
    0:58.853    21187     t    0    0    0
    0:58.997    21239     )    0    0    2
    0:59.144    21292     (    0    0    0
    0:59.164    21299     p    0    0    0
    0:59.197    21311     )    0    0    0
    0:59.256    21332     (    0    0    1
    0:59.333    21360     /    0    0    0
    0:59.531    21431     )    0    0    1
    0:59.603    21457     (    0    0    2
    0:59.744    21508     t    0    0    0
    0:59.833    21540     )    0    0    2
    0:59.925    21573     (    0    0    0
    1:00.006    21602     p    0    0    0
    1:00.075    21627     )    0    0    0
    1:00.136    21649     (    0    0    1
    1:00.181    21665     /    0    0    0
    1:00.353    21727     )    0    0    1
    1:00.392    21741     (    0    0    2
    1:00.489    21776     t    0    0    0
    1:00.736    21865     )    0    0    2
    1:00.769    21877     (    0    0    0
    1:00.847    21905     p    0    0    0
    1:00.869    21913     )    0    0    0
    1:00.950    21942     (    0    0    1
    1:00.992    21957     /    0    0    0
    1:01.169    22021     )    0    0    1
    1:01.247    22049     (    0    0    2
    1:01.353    22087     t    0    0    0
    1:01.506    22142     )    0    0    2
    1:01.672    22202     (    0    0    0
    1:01.689    22208     p    0    0    0
    1:01.711    22216     )    0    0    0
    1:01.772    22238     (    0    0    1
    1:01.800    22248     /    0    0    0
    1:01.969    22309     )    0    0    1
    1:02.039    22334     (    0    0    2
    1:02.067    22344     t    0    0    5
    1:02.247    22409     t    0    0    5
    1:02.267    22416     )    0    0    2
    1:02.403    22465     (    0    0    0
    1:02.422    22472     p    0    0    0
    1:02.442    22479     )    0    0    0
    1:02.469    22489     (    0    0    1
    1:02.592    22533     Q    0    0    0
    1:02.722    22580     )    0    0    1
    1:02.831    22619     (    0    0    2
    1:02.878    22636     t    0    0    1
    1:02.944    22660     )    0    0    2
    1:03.056    22700     (    0    0    0
    1:03.078    22708     p    0    0    0
    1:03.100    22716     )    0    0    0
    1:03.300    22788     (    0    0    1
    1:03.419    22831     Q    0    0    0
    1:03.561    22882     )    0    0    1
    1:03.692    22929     (    0    0    2
    1:03.711    22936     t    0    0    1
    1:03.739    22946     )    0    0    2
    1:04.050    23058     (    0    0    0
    1:04.072    23066     p    0    0    0
    1:04.089    23072     )    0    0    0
    1:04.142    23091     (    0    0    1
    1:04.167    23100     Q    0    0    0
    1:04.281    23141     )    0    0    1
    1:04.794    23326     (    0    0    0
    1:04.814    23333     p    0    0    0
    1:04.833    23340     )    0    0    0
    1:04.869    23353     (    0    0    1
    1:04.989    23396     /    0    0    0
    1:05.167    23460     )    0    0    1
    1:05.233    23484     (    0    0    2
    1:05.267    23496     t    0    0    5
    1:05.472    23570     t    0    0    5
    1:05.489    23576     )    0    0    2
    1:05.617    23622     (    0    0    0
    1:05.681    23645     p    0    0    0
    1:05.744    23668     )    0    0    0
    1:05.808    23691     (    0    0    1
    1:05.833    23700     /    0    0    0
    1:06.000    23760     )    0    0    1
    1:06.017    23766     (    0    0    2
    1:06.208    23835     t    0    0    0
    1:06.389    23900     )    0    0    2
    1:06.417    23910     (    0    0    0
    1:06.500    23940     p    0    0    0
    1:06.569    23965     )    0    0    0
    1:06.614    23981     (    0    0    1
    1:06.653    23995     /    0    0    0
    1:06.836    24061     )    0    0    1
    1:06.861    24070     (    0    0    2
    1:07.003    24121     t    0    0    0
    1:07.194    24190     )    0    0    2
    1:07.461    24286     (    0    0    1
    1:07.494    24298     /    0    0    0
    1:07.672    24362     )    0    0    1
    1:07.703    24373     (    0    0    2
    1:07.889    24440     t    0    0    0
    1:08.044    24496     )    0    0    2
    1:08.267    24576     (    0    0    1
    1:08.300    24588     /    0    0    0
    1:08.472    24650     )    0    0    1
    1:08.497    24659     (    0    0    2
    1:08.683    24726     t    0    0    0
    1:08.783    24762     )    0    0    2
    1:08.856    24788     (    0    0    0
    1:08.936    24817     p    0    0    0
    1:09.025    24849     )    0    0    0
    1:09.050    24858     (    0    0    1
    1:09.106    24878     f    0    0    0
    1:09.133    24888     )    0    0    1
    1:09.167    24900     (    0    0    2
    1:09.314    24953     t    0    0    4
    1:09.486    25015     t    0    0    4
    1:09.550    25038     )    0    0    2
    1:09.717    25098     (    0    0    0
    1:09.756    25112     p    0    0    0
    1:09.786    25123     )    0    0    0
    1:09.836    25141     (    0    0    1
    1:09.942    25179     f    0    0    0
    1:09.992    25197     )    0    0    1
    1:10.008    25203     (    0    0    2
    1:10.111    25240     t    0    0    4
    1:10.278    25300     t    0    0    4
    1:10.350    25326     )    0    0    2
    1:10.614    25421     (    0    0    1
    1:10.661    25438     /    0    0    0
    1:10.836    25501     )    0    0    1
    1:10.861    25510     (    0    0    2
    1:11.058    25581     t    0    0    0
    1:11.239    25646     )    0    0    2
    1:11.453    25723     (    0    0    1
    1:11.517    25746     /    0    0    0
    1:11.683    25806     )    0    0    1
    1:11.706    25814     (    0    0    2
    1:11.925    25893     t    0    0    0
    1:12.081    25949     )    0    0    2
    1:12.308    26031     (    0    0    1
    1:12.350    26046     /    0    0    0
    1:12.536    26113     )    0    0    1
    1:12.653    26155     (    0    0    2
    1:12.742    26187     t    0    0    0
    1:12.872    26234     )    0    0    2
    1:13.125    26325     (    0    0    1
    1:13.164    26339     /    0    0    0
    1:13.342    26403     )    0    0    1
    1:13.383    26418     (    0    0    2
    1:13.550    26478     t    0    0    0
    1:13.675    26523     )    0    0    2
    1:13.747    26549     (    0    0    0
    1:13.875    26595     p    0    0    0
    1:13.900    26604     )    0    0    0
    1:13.942    26619     (    0    0    1
    1:13.978    26632     /    0    0    0
    1:14.167    26700     )    0    0    1
    1:14.292    26745     (    0    0    2
    1:14.364    26771     t    0    0    0
    1:14.514    26825     )    0    0    2
    1:14.525    26829     (    0    0    0
    1:14.672    26882     p    0    0    0
    1:14.692    26889     )    0    0    0
    1:14.750    26910     (    0    0    1
    1:14.789    26924     /    0    0    0
    1:14.975    26991     )    0    0    1
    1:15.081    27029     (    0    0    2
    1:15.169    27061     t    0    0    0
    1:15.217    27078     )    0    0    2
    1:15.247    27089     (    0    0    0
    1:15.333    27120     p    0    0    0
    1:15.344    27124     )    0    0    0
    1:15.458    27165     (    0    0    1
    1:15.511    27184     N    0    0    0
    1:15.569    27205     )    0    0    1
    1:15.628    27226     (    0    0    2
    1:15.714    27257     t    0    0    1
    1:15.869    27313     )    0    0    2
    1:16.142    27411     (    0    0    0
    1:16.175    27423     p    0    0    0
    1:16.206    27434     )    0    0    0
    1:16.272    27458     (    0    0    1
    1:16.358    27489     f    0    0    0
    1:16.417    27510     )    0    0    1
    1:16.436    27517     (    0    0    2
    1:16.569    27565     t    0    0    4
    1:16.739    27626     t    0    0    4
    1:16.797    27647     )    0    0    2
    1:16.997    27719     (    0    0    0
    1:17.022    27728     p    0    0    0
    1:17.078    27748     )    0    0    0
    1:17.125    27765     (    0    0    1
    1:17.158    27777     f    0    0    0
    1:17.294    27826     )    0    0    1
    1:17.322    27836     (    0    0    2
    1:17.522    27908     t    0    0    0
